"","Entity","cause","Year","val_rate","val_percent","pop_est","Gini_index","gini_bucket","income_group","gdp_per_capita","unemployment_rate","wealth_share_10","urban_pct","CPI_score","gov_spending_toGDP","housing_CosttoIncome","PM2.5"
"987","Argentina","Depressive disorders",2019," 2,772.39",2.77238642402116,44973412,0.43314177,"High","UM",9955.97478680428,9.843,31.3,91.991,45,38.129057624397,NA,NA
"988","Argentina","Depressive disorders",2020," 3,364.60",3.364603630784,45191917,0.42743757,"High","UM",8535.59938004389,11.461,30.6,92.111,42,NA,NA,NA
"989","Argentina","Depressive disorders",2021," 3,410.84",3.41083954856663,45312226,0.4244559,"High","UM",10738.0179223384,8.736,31.2,92.229,NA,NA,NA,NA
"990","Poland","Bipolar disorder",2012,"   582.28",0.582278926058901,38247820,0.3302016,"Moderate","H",13087.420943321,10.031,25.3,60.654,NA,43.43158628239,NA,NA
"991","Poland","Bipolar disorder",2013,"   582.32",0.582323933689693,38259214,0.33137318,"Moderate","H",13621.9023794031,10.293,25.4,60.529,NA,43.414987553109,NA,24.4826984126984
"992","Poland","Bipolar disorder",2014,"   582.15",0.582147630173989,38265064,0.32824445,"Moderate","H",14262.2841914116,8.971,25.1,60.403,61,42.907483645166,101.166862939933,24.815303030303
"993","Poland","Bipolar disorder",2015,"   581.70",0.581704797058832,38266267,0.3175091,"Moderate","H",12637.5220324406,7.475,24.2,60.278,63,41.736717853492,100,23.2951428571429
"994","Poland","Bipolar disorder",2016,"   580.90",0.580899160758413,38263203,0.31189167,"Moderate","H",12464.0110508476,6.141,24.6,60.178,62,41.334144972313,97.2781790076271,22.3980281690141
"995","Poland","Bipolar disorder",2017,"   579.83",0.579825696274864,38254908,0.2968527,"Moderate","H",13913.3402919927,4.867,23.5,60.105,60,41.419063200716,95.8059715302637,22.8744
"996","Poland","Bipolar disorder",2018,"   578.54",0.578535790377614,38241017,0.302149,"Moderate","H",15658.2120316794,3.835,24,60.058,60,41.447007098262,96.2993334557492,23.2772
"997","Poland","Bipolar disorder",2019,"   577.13",0.577126133209562,38225836,0.28760177,"Moderate","H",15874.5220531254,3.267,23.1,60.037,58,41.875876505216,97.8361058020738,18.7347727272727
"998","Poland","Bipolar disorder",2020,"   575.94",0.575936191152248,38170958,0.284626,"Moderate","H",15987.5753654045,3.155,22.8,60.043,56,NA,98.0508087122538,NA
"999","Poland","Bipolar disorder",2021,"   575.23",0.575225193026396,38040252,0.28479505,"Moderate","H",18635.5104895754,3.268,22.8,60.075,NA,NA,103.808074815571,NA
"1000","Switzerland","Idiopathic developmental intellectual disability",2012,"   211.02",0.211016647849911,7998872,0.31567127,"Moderate","H",85836.2076767359,4.491,25,73.653,NA,31.650141022023,NA,12.7333333333333
"1001","Switzerland","Idiopathic developmental intellectual disability",2013,"   208.13",0.208132573192884,8091148,0.3246219,"Moderate","H",87304.3305813557,4.747,25.5,73.674,NA,32.529875145053,NA,14.0461538461538
"1002","Switzerland","Idiopathic developmental intellectual disability",2014,"   205.54",0.20553750904663,8190179,0.3252566,"Moderate","H",88724.9909402638,4.826,25.5,73.696,86,32.173529566898,96.5271512209813,8.97777777777778
"1003","Ireland","Autism spectrum disorders",2012," 1,074.43",1.07443380236944,4600088,0.33220077,"Moderate","H",49411.7387476787,15.451,25.9,61.942,NA,42.20940224089,NA,NA
"1004","Ireland","Autism spectrum disorders",2013," 1,076.50",1.0764984570795,4624629,0.3348598,"Moderate","H",52619.2123745817,13.735,26.1,62.141,NA,39.791585923043,NA,10.876
"1005","Ireland","Autism spectrum disorders",2014," 1,074.90",1.07489597519056,4658186,0.31874627,"Moderate","H",57278.2590911107,11.858,24.9,62.34,74,36.511435670927,93.807947803364,7.57
"1006","Ireland","Autism spectrum disorders",2015," 1,069.72",1.06971795982016,4702444,0.31820488,"Moderate","H",64311.8234684057,9.908,25.4,62.538,75,28.043178349184,100,7.026
"1007","Ireland","Autism spectrum disorders",2016," 1,062.39",1.06239158735179,4753463,0.32807183,"Moderate","H",64292.659966313,8.374,25.9,62.737,73,27.488215317553,103.6772823993,8.86666666666667
"1008","Ireland","Autism spectrum disorders",2017," 1,053.66",1.05365812813379,4810214,0.31358823,"Moderate","H",72499.3268743015,6.713,25.4,62.947,74,25.266235365806,109.317577156324,7.33285714285714
"1009","Ireland","Autism spectrum disorders",2018," 1,043.56",1.04356205416264,4872503,0.30602926,"Moderate","H",81248.3135388,5.741,25.1,63.17,73,24.763427759163,117.270918672732,7.87125
"1010","Ireland","Autism spectrum disorders",2019," 1,033.41",1.03340854800548,4933445,0.308315,"Moderate","H",82508.4659883582,4.95,25.1,63.405,74,23.919103595243,113.768481741075,8.89615384615385
"1011","Ireland","Autism spectrum disorders",2020," 1,024.50",1.0245038656062,4982560,0.292282,"Moderate","H",87567.1148972037,5.623,23.8,63.653,72,NA,110.525010935493,NA
"1012","Ireland","Autism spectrum disorders",2021," 1,019.31",1.01930539268861,5028387,0.30119276,"Moderate","H",105561.137468992,6.364,24.8,63.912,NA,NA,114.934270229,NA
"1013","Norway","Idiopathic developmental intellectual disability",2012,"   193.29",0.193289278618866,5018393,0.25725982,"Moderate","H",102175.919298374,3.129,20.9,79.874,NA,42.400362309731,NA,NA
"1014","Norway","Idiopathic developmental intellectual disability",2013,"   192.37",0.192366446562586,5080085,0.26361105,"Moderate","H",103553.840134417,3.425,21.3,80.286,NA,43.454415136223,NA,8.92125
"1015","Norway","Idiopathic developmental intellectual disability",2014,"   191.72",0.191718433929481,5137351,0.26752558,"Moderate","H",97666.6951838749,3.486,21.6,80.692,86,45.225359030697,100.504355954074,7.22
"1016","France","Depressive disorders",2012," 4,886.43",4.88643382126148,64058423,0.3311486,"Moderate","H",40863.5814412333,9.841,26.9,78.878,NA,57.889552537558,NA,NA
"1017","France","Depressive disorders",2013," 4,776.78",4.77678398623509,64387684,0.32512552,"Moderate","H",42669.1795111893,9.913,26.4,79.135,NA,58.589328564314,NA,NA
"1018","France","Depressive disorders",2014," 4,685.94",4.68594022108479,64692449,0.32262158,"Moderate","H",43148.0459288416,10.273,26.1,79.394,69,58.391639075038,102.703291983406,9.02
"1019","France","Depressive disorders",2015," 4,651.54",4.65153914317878,64916292,0.32704228,"Moderate","H",36702.4323733379,10.354,26.6,79.655,70,57.595114386196,100,12.745564516129
"1020","France","Depressive disorders",2016," 4,661.89",4.66189215539904,65086802,0.31923512,"Moderate","H",37024.2157133669,10.057,25.9,79.917,69,57.3792050341,99.6051559393213,11.5735652173913
"1021","France","Depressive disorders",2017," 4,675.68",4.67568414653192,65284727,0.3163205,"Moderate","H",38687.1626407164,9.409,25.8,80.18,70,57.665093876504,100.554487115111,10.9672
"1022","France","Depressive disorders",2018," 4,687.19",4.6871919218529,65519483,0.32380664,"Moderate","H",41418.1766484844,9.018,26.7,80.444,72,56.369230560215,101.338510506641,10.3736153846154
"1023","France","Depressive disorders",2019," 4,695.63",4.69562843408764,65729405,0.31199563,"Moderate","H",40408.2848574751,8.415,24.8,80.709,69,55.344795899362,101.820840065789,9.41816176470588
"1024","France","Depressive disorders",2020," 5,387.97",5.38796868432396,65905226,0.3066147,"Moderate","H",39169.8606000707,8.009,24.5,80.975,69,NA,106.987678971331,NA
"1025","France","Depressive disorders",2021," 5,330.65",5.33064834515712,66083491,0.31500953,"Moderate","H",43725.0999521245,7.874,24.9,81.242,NA,NA,109.361803197498,NA
"1026","Germany","Eating disorders",2012,"   361.97",0.36197296107232,80916339,0.3105579,"Moderate","H",44735.5882319701,5.372,24,77.17,NA,45.083417250516,NA,NA
"1027","Germany","Eating disorders",2013,"   362.39",0.36238661264159,81041525,0.31453598,"Moderate","H",47220.0102098851,5.316,24.5,77.18,NA,45.150804944058,NA,14.1107339449541
"1028","Germany","Eating disorders",2014,"   362.79",0.362789080623818,81376036,0.30847794,"Moderate","H",48971.0824722599,4.979,23.6,77.19,79,44.497700298476,97.5605356770556,14.0334615384615
"1029","Germany","Eating disorders",2015,"   362.08",0.362081771840714,82077498,0.31653914,"Moderate","H",41911.0109851054,4.612,24.6,77.2,81,44.50579294476,100,12.6825
"1030","Germany","Eating disorders",2016,"   362.14",0.362136534996165,82760053,0.3141309,"Moderate","H",42961.0356905775,4.104,24.2,77.224,81,44.718611061572,105.129326019307,12.1985294117647
"1031","Germany","Eating disorders",2017,"   365.24",0.365235994395012,83103956,0.31314865,"Moderate","H",45526.5999576533,3.781,24.2,77.261,81,44.56628571257,108.261965597918,12.0783448275862
"1032","Germany","Eating disorders",2018,"   367.35",0.367350299218475,83368456,0.31872115,"Moderate","H",48874.8595028454,3.384,24.9,77.312,80,44.688717711075,111.318328409835,12.5795333333333
"1033","Germany","Eating disorders",2019,"   367.24",0.367242498136536,83559127,0.31780925,"Moderate","H",47623.8656074829,3.163,24.7,77.376,80,45.563498619472,115.192940330852,10.3633333333333
"1034","Germany","Eating disorders",2020,"   365.08",0.365084733968528,83628661,0.3243345,"Moderate","H",47379.765194548,3.881,25,77.453,80,NA,124.022766247291,NA
"1035","Ireland","Anxiety disorders",2012," 7,180.61",7.18061381336814,4600088,0.33220077,"Moderate","H",49411.7387476787,15.451,25.9,61.942,NA,42.20940224089,NA,NA
"1036","Ireland","Anxiety disorders",2013," 7,219.21",7.21921220459271,4624629,0.3348598,"Moderate","H",52619.2123745817,13.735,26.1,62.141,NA,39.791585923043,NA,10.876
"1037","Ireland","Anxiety disorders",2014," 7,235.31",7.23530778752968,4658186,0.31874627,"Moderate","H",57278.2590911107,11.858,24.9,62.34,74,36.511435670927,93.807947803364,7.57
"1038","Ireland","Anxiety disorders",2015," 7,224.84",7.22483814350674,4702444,0.31820488,"Moderate","H",64311.8234684057,9.908,25.4,62.538,75,28.043178349184,100,7.026
"1039","Ireland","Anxiety disorders",2016," 7,177.91",7.17790865509469,4753463,0.32807183,"Moderate","H",64292.659966313,8.374,25.9,62.737,73,27.488215317553,103.6772823993,8.86666666666667
"1040","Ireland","Anxiety disorders",2017," 7,092.58",7.09257705860624,4810214,0.31358823,"Moderate","H",72499.3268743015,6.713,25.4,62.947,74,25.266235365806,109.317577156324,7.33285714285714
"1041","Ireland","Anxiety disorders",2018," 6,983.54",6.98354312968132,4872503,0.30602926,"Moderate","H",81248.3135388,5.741,25.1,63.17,73,24.763427759163,117.270918672732,7.87125
"1042","Ireland","Anxiety disorders",2019," 6,872.38",6.87237953812474,4933445,0.308315,"Moderate","H",82508.4659883582,4.95,25.1,63.405,74,23.919103595243,113.768481741075,8.89615384615385
"1043","Ireland","Anxiety disorders",2020," 7,719.02",7.71901753485693,4982560,0.292282,"Moderate","H",87567.1148972037,5.623,23.8,63.653,72,NA,110.525010935493,NA
"1044","Ireland","Anxiety disorders",2021," 7,906.42",7.90642282923813,5028387,0.30119276,"Moderate","H",105561.137468992,6.364,24.8,63.912,NA,NA,114.934270229,NA
"1045","Portugal","Idiopathic developmental intellectual disability",2012,"   328.96",0.328958361968608,10513092,0.36034793,"High","H",20593.4274224109,15.531,27.8,61.763,NA,48.888859839473,NA,NA
"1046","Portugal","Idiopathic developmental intellectual disability",2013,"   327.96",0.327961654939312,10458238,0.36187103,"High","H",21676.4859642714,16.188,27.5,62.352,NA,49.921492055653,NA,6.38285714285714
"1047","Portugal","Idiopathic developmental intellectual disability",2014,"   326.90",0.326897747677406,10406148,0.35562173,"High","H",22120.6850127107,13.897,27.4,62.936,63,51.68825225927,101.139905642033,7.62
"1048","Morocco","Idiopathic developmental intellectual disability",2013," 1,698.23",1.69822831151723,33787523,0.39548507,"High","LM",3379.7431640625,9.23,31.9,59.7,NA,30.430974824645,NA,NA
"1049","Austria","Idiopathic developmental intellectual disability",2012,"   237.60",0.237601340984527,8431540,0.30475533,"Moderate","H",48250.4059142637,4.909,23.4,57.147,NA,51.212745145112,NA,NA
"1050","Austria","Idiopathic developmental intellectual disability",2013,"   235.50",0.235498759834048,8481365,0.30752888,"Moderate","H",50305.3545774973,5.367,24.3,57.336,NA,51.647956748506,NA,15.9021739130435
"1051","Austria","Idiopathic developmental intellectual disability",2014,"   233.60",0.233597256863706,8547760,0.3053535,"Moderate","H",51314.9722616322,5.674,24.1,57.526,72,52.430750352473,95.7400376600471,13.111
"1052","Belgium","Idiopathic developmental intellectual disability",2012,"   253.15",0.253150477954952,11107477,0.27490476,"Moderate","H",44874.1709182123,7.542,21.9,97.744,NA,56.477529617401,NA,NA
"1053","Belgium","Idiopathic developmental intellectual disability",2013,"   251.65",0.251649019904063,11160227,0.27668843,"Moderate","H",46964.5946777056,8.425,21.8,97.789,NA,56.116244145795,NA,14.81
"1054","Belgium","Idiopathic developmental intellectual disability",2014,"   250.16",0.250160350966316,11210070,0.28134006,"Moderate","H",47995.7786961339,8.523,22.4,97.833,76,55.599770721879,98.8178707714372,12.1753125
"1055","Spain","Idiopathic developmental intellectual disability",2012,"   969.46",0.969460937635421,47018277,0.35403663,"High","H",28456.4438151477,24.789,25.8,78.902,NA,49.238390523223,NA,12.5971428571429
"1056","Spain","Idiopathic developmental intellectual disability",2013,"   966.34",0.966344702369138,46860345,0.36181897,"High","H",29218.9105170888,26.094,25.9,79.133,NA,46.162343562924,NA,8.44644736842105
"1057","Spain","Idiopathic developmental intellectual disability",2014,"   961.30",0.961304411721935,46720137,0.3605231,"High","H",29694.8874886229,24.441,26,79.366,60,45.056398341016,100.471518956762,8.46913580246914
"1058","Argentina","Anxiety disorders",2012," 5,052.31",5.05231176337221,42161676,0.41437393,"High","UM",12949.717486654,7.217,29.8,91.121,NA,36.821423141061,NA,NA
"1059","Argentina","Anxiety disorders",2013," 5,069.89",5.06989184750098,42582408,0.41086507,"High","UM",12963.675773326,7.1,29.5,91.249,NA,37.602933454981,NA,NA
"1060","Argentina","Anxiety disorders",2014," 5,084.05",5.08405388542102,43024021,0.4182253,"High","H",12233.1444119186,7.268,30.1,91.377,34,38.852931499041,NA,10.11
"1061","Argentina","Anxiety disorders",2016," 5,103.53",5.10353095055724,43900264,0.42345047,"High","UM",12699.9623137756,8.085,30.7,91.627,36,41.522020677075,NA,NA
"1062","Argentina","Anxiety disorders",2017," 5,119.81",5.11981144497591,44288844,0.41434836,"High","H",14532.5009308511,8.347,30,91.749,39,41.121454021199,NA,NA
"1063","Argentina","Anxiety disorders",2018," 5,142.43",5.1424327378535,44654822,0.41719007,"High","UM",11752.7998922979,9.22,30.1,91.87,40,38.949208040045,NA,NA
"1064","Argentina","Anxiety disorders",2019," 5,169.67",5.16967078246993,44973412,0.43314177,"High","UM",9955.97478680428,9.843,31.3,91.991,45,38.129057624397,NA,NA
"1065","Argentina","Anxiety disorders",2020," 6,338.16",6.33816293213422,45191917,0.42743757,"High","UM",8535.59938004389,11.461,30.6,92.111,42,NA,NA,NA
"1066","Argentina","Anxiety disorders",2021," 6,623.00",6.62299831859817,45312226,0.4244559,"High","UM",10738.0179223384,8.736,31.2,92.229,NA,NA,NA,NA
"1067","Ukraine","Other mental disorders",2012," 1,785.10",1.78509706338979,46210001,0.24740657,"Low","LM",3951.34228515625,7.529,20.8,68.782,NA,48.972391360527,NA,NA
"1068","Ukraine","Other mental disorders",2013," 1,788.02",1.78801641950603,46126715,0.24554986,"Low","LM",4129.89697265625,7.17,21.1,68.875,NA,48.109538779059,NA,NA
"1069","Ukraine","Other mental disorders",2014," 1,793.25",1.79325276283072,45972329,0.24025366,"Low","LM",3054.908203125,9.27,20.6,68.968,26,44.773891126074,NA,NA
"1070","Ukraine","Other mental disorders",2015," 1,799.91",1.79991000923589,45784854,0.2545754,"Moderate","LM",2094.47387695313,9.14,21.6,69.061,27,43.043497813452,NA,NA
"1071","Ukraine","Other mental disorders",2016," 1,805.73",1.80572591088425,45616779,0.25002202,"Moderate","LM",2158.46118164063,9.35,21.2,69.154,29,40.785342169821,NA,NA
"1072","Ukraine","Other mental disorders",2017," 1,811.11",1.81110877513427,45435996,0.26049048,"Moderate","LM",2604.28759765625,9.5,21.7,69.246,30,41.669988847281,NA,NA
"1073","Ukraine","Other mental disorders",2018," 1,817.32",1.81731563423362,45208854,0.26071486,"Moderate","LM",3059.0517578125,8.799,22,69.352,32,41.921486509222,NA,22.82
"1074","Ukraine","Other mental disorders",2019," 1,823.64",1.823639705895,44957402,0.26619467,"Moderate","LM",3619.86157226563,8.194,22.3,69.473,30,41.502933496737,NA,23.36
"1075","Ukraine","Other mental disorders",2020," 1,830.44",1.83044028073466,44679967,0.25627363,"Moderate","LM",3709.76928710938,9.475,21.7,69.608,33,NA,NA,NA
"1076","Greece","Eating disorders",2012,"   408.33",0.40833075766111,11048239,0.362504,"High","H",21624.346052551,24.731,26.6,77.004,NA,54.148357102589,NA,NA
"1077","Greece","Eating disorders",2013,"   395.74",0.395737787749662,10967481,0.36127293,"High","H",21573.3449762805,27.686,26.4,77.355,NA,52.460357874279,NA,10.02
"1078","Greece","Eating disorders",2014,"   384.16",0.384163086822549,10893122,0.35804707,"High","H",21474.7257123892,26.708,26.1,77.702,43,51.162292085129,104.784877829575,NA
"1079","Greece","Eating disorders",2015,"   374.64",0.374636893529901,10820843,0.35996962,"High","H",17980.7298238137,24.981,26.2,78.046,46,51.558409674268,100,18.845
"1080","Greece","Eating disorders",2016,"   367.15",0.367153842838462,10775454,0.34956136,"Moderate","H",17919.2426377048,23.514,25.9,78.387,44,50.279228447129,98.0707757317039,17.0514285714286
"1081","Greece","Eating disorders",2017,"   360.73",0.360726166513217,10753489,0.34350377,"Moderate","H",18631.9930129293,21.413,25.9,78.724,48,48.666384068192,94.6240643554394,16.45875
"1082","Greece","Eating disorders",2018,"   354.64",0.354641537922596,10730788,0.32890075,"Moderate","H",19873.4015238771,19.179,24.9,79.058,45,48.856161556981,97.195706735692,16.6
"1083","Greece","Eating disorders",2019,"   348.58",0.348583279619664,10718520,0.33101925,"Moderate","H",19335.3602002969,17.045,24.9,79.388,48,48.075402214594,96.2629370941818,16.838
"1084","Greece","Eating disorders",2020,"   341.09",0.341086679506606,10699317,0.33558196,"Moderate","H",17886.733165236,15.899,25.2,79.715,50,NA,105.249008554371,NA
"1085","Greece","Eating disorders",2021,"   338.10",0.338095672735735,10579511,0.32939574,"Moderate","H",20654.7001960815,14.656,24.8,80.038,NA,NA,101.499535922209,NA
"1086","Argentina","Attention-deficit/hyperactivity disorder",2012," 1,195.66",1.19566099460199,42161676,0.41437393,"High","UM",12949.717486654,7.217,29.8,91.121,NA,36.821423141061,NA,NA
